PeakID	chr	start	end	strand	NormalizedTagCount	focusratio	findPeaksScore	FoldChangevsLocal	p-valuevsLocal	ClonalFoldChange
chr5-13	chr5	95066830	95066998	+	68.6	0.732	80.000000	20.41	5.45e-90	0.88
chr7-15	chr7	121036491	121036659	+	68.6	0.697	84.000000	24.83	5.81e-98	0.84
chr9-141	chr9	66833084	66833252	+	68.6	0.951	37.000000	33.74	1.45e-110	1.86
chr10-7	chr10	43951185	43951353	+	68.6	0.735	80.000000	34.14	4.71e-111	0.87
chr11-18	chr11	69827648	69827816	+	68.6	0.929	72.000000	42.17	8.22e-120	0.97
chr12-9	chr12	49486116	49486284	+	68.6	0.809	77.000000	16.72	5.85e-82	0.93
chr2-8	chr2	200320501	200320669	+	67.9	0.908	83.000000	26.40	1.79e-99	0.85
chr6-19	chr6	44044346	44044514	+	67.9	0.753	82.000000	16.90	1.49e-81	0.86
chr6-43	chr6	135644431	135644599	+	67.9	0.753	66.000000	21.92	5.94e-92	1.06
chr7-23	chr7	155089482	155089650	+	67.9	0.676	73.000000	11.90	7.94e-68	0.93
chr9-20	chr9	139557215	139557383	+	67.9	0.756	72.000000	13.65	3.83e-73	0.95
chr10-6	chr10	75007013	75007181	+	67.9	0.706	81.000000	19.05	2.49e-86	0.85
chr1-27	chr1	8763466	8763634	+	67.2	0.832	83.000000	37.46	1.39e-112	0.81
chr1-34	chr1	27481573	27481741	+	67.2	0.793	77.000000	27.14	1.42e-99	0.94
chr3-19	chr3	40350982	40351150	+	67.2	0.857	73.000000	31.39	1.99e-105	0.95
chr3-15	chr3	196230475	196230643	+	67.2	0.768	79.000000	29.73	3.11e-103	0.88
chr5-18	chr5	75953837	75954005	+	67.2	0.867	64.000000	55.63	1.03e-128	1.05
chr6-18	chr6	43021517	43021685	+	67.2	0.799	82.000000	27.95	9.35e-101	0.82
chr9-16	chr9	132646770	132646938	+	67.2	0.820	77.000000	10.83	1.53e-63	0.88
chr12-7	chr12	93964627	93964795	+	67.2	0.701	82.000000	12.43	8.22e-69	0.84
chr16-19	chr16	85569078	85569246	+	67.2	0.765	75.000000	18.85	4.75e-85	0.91
chr17-15	chr17	49022031	49022199	+	67.2	0.747	76.000000	22.93	7.96e-93	0.89
chr18-6	chr18	3624158	3624326	+	67.2	0.801	79.000000	24.75	7.10e-96	0.89
chr1-30	chr1	1310596	1310764	+	66.5	0.765	82.000000	20.82	4.44e-88	0.83
chr3-13	chr3	38028516	38028684	+	66.5	0.801	81.000000	24.71	7.85e-95	0.86
chr6-22	chr6	53412911	53413079	+	66.5	0.758	80.000000	22.51	3.82e-91	0.85
chr6-40	chr6	108880428	108880596	+	66.5	0.886	67.000000	13.90	2.23e-72	1.00
chr7-21	chr7	103636623	103636791	+	66.5	0.819	74.000000	37.07	5.21e-111	0.96
chr11-13	chr11	69264568	69264736	+	66.5	0.896	80.000000	30.89	1.04e-103	0.85
chr1-39	chr1	45478347	45478515	+	65.8	0.850	73.000000	18.90	2.01e-83	0.92
chr1-29	chr1	200638584	200638752	+	65.8	0.783	83.000000	26.45	1.60e-96	0.82
chr3-18	chr3	23987382	23987550	+	65.8	0.661	75.000000	17.30	5.35e-80	0.91
chr5-12	chr5	141736596	141736764	+	65.8	0.626	81.000000	25.24	1.12e-94	0.84
chr6-25	chr6	16267981	16268149	+	65.8	0.902	75.000000	25.83	1.38e-95	0.91
chr6-23	chr6	43692932	43693100	+	65.8	0.797	78.000000	32.94	3.50e-105	0.88
chr8-9	chr8	17980189	17980357	+	65.8	0.835	65.000000	50.01	8.27e-122	1.02
chr17-23	chr17	76662079	76662247	+	65.8	0.828	66.000000	36.19	6.48e-109	1.04
chr20-8	chr20	361413	361581	+	65.8	0.804	74.000000	27.78	1.85e-98	0.93
chr1-48	chr1	51750248	51750416	+	65.1	0.913	70.000000	39.44	3.72e-111	0.95
chr2-22	chr2	158180942	158181110	+	65.1	0.982	65.000000	52.33	2.49e-122	1.03
chr9-15	chr9	94662394	94662562	+	65.1	0.888	77.000000	24.30	3.19e-92	0.86
chr12-12	chr12	114087171	114087339	+	65.1	0.744	75.000000	37.28	6.14e-109	0.90
chr16-20	chr16	1429026	1429194	+	65.1	0.842	72.000000	22.49	3.11e-89	0.94
chr19-22	chr19	41829615	41829783	+	65.1	0.823	80.000000	20.62	7.02e-86	0.84
chr2-11	chr2	128165643	128165811	+	64.4	0.814	77.000000	41.10	1.37e-111	0.88
chr5-14	chr5	139017402	139017570	+	64.4	0.710	76.000000	18.96	8.54e-82	0.86
chr6-42	chr6	11938906	11939074	+	64.4	0.948	66.000000	44.50	1.09e-114	1.03
chr6-28	chr6	33378091	33378259	+	64.4	0.729	74.000000	22.07	1.44e-87	0.91
chr6-20	chr6	34530725	34530893	+	64.4	0.885	81.000000	18.19	3.14e-80	0.84
chr7-26	chr7	56131831	56131999	+	64.4	0.717	71.000000	38.74	2.80e-109	0.92
chr9-17	chr9	130965534	130965702	+	64.4	0.816	75.000000	17.89	1.35e-79	0.91
chr10-9	chr10	74032714	74032882	+	64.4	0.714	75.000000	7.53	4.59e-48	0.89
chr10-11	chr10	105378587	105378755	+	64.4	0.818	72.000000	39.59	3.96e-110	0.91
chr22-41	chr22	19929303	19929471	+	64.4	0.808	75.000000	15.00	5.56e-73	0.90
chr1-37	chr1	222885373	222885541	+	63.7	0.793	75.000000	23.36	8.72e-89	0.90
chr3-128	chr3	73159872	73160040	+	63.7	0.761	40.000000	64.95	3.95e-128	1.67
chr3-14	chr3	170074740	170074908	+	63.7	0.755	80.000000	14.51	5.41e-71	0.82
chr4-2	chr4	129209384	129209552	+	63.7	0.810	78.000000	27.88	1.64e-95	0.87
chr6-24	chr6	31763726	31763894	+	63.7	0.683	76.000000	16.44	1.33e-75	0.86
chr6-32	chr6	71047283	71047451	+	63.7	0.870	71.000000	78.32	2.00e-135	0.94
chr11-17	chr11	2799944	2800112	+	63.7	0.741	72.000000	16.14	6.38e-75	0.90
chr17-14	chr17	46703920	46704088	+	63.7	0.867	76.000000	15.71	6.35e-74	0.86
chr22-39	chr22	45072681	45072849	+	63.7	0.828	76.000000	48.42	1.00e-116	0.86
chr1-41	chr1	16279289	16279457	+	63.0	0.860	72.000000	17.85	7.72e-78	0.91
chr1-55	chr1	29508439	29508607	+	63.0	0.757	67.000000	20.26	1.61e-82	0.98
chr1-42	chr1	59280969	59281137	+	63.0	0.832	71.000000	23.00	2.97e-87	0.92
chr3-17	chr3	10362750	10362918	+	63.0	0.790	77.000000	40.21	2.30e-108	0.87
chr6-35	chr6	31869990	31870158	+	63.0	0.699	69.000000	15.22	5.58e-72	0.95
chr12-11	chr12	111843129	111843297	+	63.0	0.740	75.000000	12.97	3.61e-66	0.88
chr20-9	chr20	49548241	49548409	+	63.0	0.766	74.000000	31.54	3.87e-99	0.87
chr22-34	chr22	19705671	19705839	+	63.0	0.568	80.000000	4.09	1.67e-27	0.82
chr2-13	chr2	8818880	8819048	+	62.3	0.769	76.000000	16.75	1.16e-74	0.87
chr2-15	chr2	220390667	220390835	+	62.3	0.936	70.000000	21.52	7.48e-84	0.92
chr5-15	chr5	81047175	81047343	+	62.3	0.734	74.000000	23.89	1.03e-87	0.87
chr5-16	chr5	169578458	169578626	+	62.3	0.867	70.000000	63.52	1.65e-124	0.94
chr7-19	chr7	73130193	73130361	+	62.3	0.858	75.000000	20.03	3.27e-81	0.87
chr9-18	chr9	133922243	133922411	+	62.3	0.807	75.000000	11.30	1.51e-60	0.91
chr10-13	chr10	43913503	43913671	+	62.3	0.833	70.000000	20.75	1.66e-82	0.92
chr12-10	chr12	53268116	53268284	+	62.3	0.785	75.000000	24.92	2.81e-89	0.86
chr16-22	chr16	70285813	70285981	+	62.3	0.703	71.000000	19.29	7.95e-80	0.90
chr17-16	chr17	42061272	42061440	+	62.3	0.783	74.000000	46.92	5.12e-113	0.87
chr18-48	chr18	18511594	18511762	+	62.3	0.892	36.000000	8.00	1.33e-48	1.82
chr20-7	chr20	54937914	54938082	+	62.3	0.910	80.000000	25.66	2.33e-90	0.81
chr1-43	chr1	149982678	149982846	+	61.6	0.766	71.000000	36.79	1.09e-102	0.92
chr3-20	chr3	72338248	72338416	+	61.6	0.768	73.000000	35.27	3.97e-101	0.89
chr6-29	chr6	143771776	143771944	+	61.6	0.765	72.000000	40.24	5.03e-106	0.90
chr6-33	chr6	147197733	147197901	+	61.6	0.730	71.000000	21.73	2.79e-83	0.89
chr7-16	chr7	135347086	135347254	+	61.6	0.756	77.000000	20.52	3.44e-81	0.82
chr10-10	chr10	74033641	74033809	+	61.6	0.708	75.000000	7.19	1.55e-44	0.88
chr17-17	chr17	76142288	76142456	+	61.6	0.879	73.000000	24.41	1.57e-87	0.88
chr19-30	chr19	49467100	49467268	+	61.6	0.871	70.000000	15.85	7.39e-72	0.90
chr21-12	chr21	16126230	16126398	+	61.6	0.874	63.000000	33.01	1.14e-98	1.05
chr1-66	chr1	12508928	12509096	+	60.9	0.784	64.000000	25.72	1.89e-88	0.99
chr2-12	chr2	220374937	220375105	+	60.9	0.835	77.000000	10.86	7.44e-58	0.82
chr6-27	chr6	26032083	26032251	+	60.9	0.807	74.000000	16.22	7.05e-72	0.87
chr6-53	chr6	37151137	37151305	+	60.9	0.902	62.000000	44.66	1.08e-108	1.01
chr7-22	chr7	150102305	150102473	+	60.9	0.708	73.000000	14.42	9.68e-68	0.87
chr8-7	chr8	141629106	141629274	+	60.9	0.886	69.000000	43.15	2.02e-107	0.93
chr12-25	chr12	20704314	20704482	+	60.9	0.744	54.000000	124.18	8.44e-147	1.23
chr16-23	chr16	89043467	89043635	+	60.9	0.780	71.000000	9.52	2.30e-53	0.89
chr19-32	chr19	8483096	8483264	+	60.9	0.884	68.000000	38.00	9.85e-103	0.92
chr22-43	chr22	22090154	22090322	+	60.9	0.493	74.000000	7.97	2.05e-47	0.87
chrX-6	chrX	48644322	48644490	+	60.9	0.948	72.000000	17.20	5.62e-74	0.88
chr1-70	chr1	12278691	12278859	+	60.2	0.803	63.000000	43.02	4.28e-106	1.05
chr1-61	chr1	43988565	43988733	+	60.2	0.790	66.000000	39.32	8.06e-103	0.95
chr3-24	chr3	42623748	42623916	+	60.2	0.798	67.000000	26.35	2.47e-88	0.92
chr4-6	chr4	51594	51762	+	60.2	0.851	64.000000	11.36	9.29e-59	1.00
chr4-3	chr4	55437498	55437666	+	60.2	0.943	69.000000	50.33	7.79e-112	0.92
chr4-8	chr4	79613248	79613416	+	60.2	0.794	63.000000	27.81	2.87e-90	1.00
chr7-31	chr7	20259565	20259733	+	60.2	0.844	66.000000	28.93	1.09e-91	0.94
chr7-29	chr7	106684916	106685084	+	60.2	0.658	70.000000	20.21	7.45e-79	0.88
chr7-27	chr7	150652992	150653160	+	60.2	0.726	71.000000	9.61	4.43e-53	0.91
chr9-14	chr9	130922520	130922688	+	60.2	0.650	79.000000	14.34	8.87e-67	0.78
chr12-15	chr12	32158544	32158712	+	60.2	0.912	61.000000	55.31	2.72e-115	1.07
chr16-126	chr16	34022642	34022810	+	60.2	0.812	39.000000	114.39	4.32e-142	1.77
chr17-19	chr17	58469676	58469844	+	60.2	0.711	70.000000	24.08	4.22e-85	0.88
chr19-29	chr19	1383743	1383911	+	60.2	0.731	70.000000	21.60	3.23e-81	0.90
chr19-26	chr19	18392520	18392688	+	60.2	0.676	73.000000	10.25	2.87e-55	0.87
chr22-42	chr22	19109809	19109977	+	60.2	0.752	74.000000	10.03	1.60e-54	0.88
chr22-37	chr22	20850199	20850367	+	60.2	0.734	77.000000	9.36	3.38e-52	0.84
chr1-67	chr1	14763613	14763781	+	59.5	0.899	64.000000	26.89	4.79e-88	1.00
chr1-44	chr1	163291536	163291704	+	59.5	0.782	71.000000	44.02	1.02e-105	0.89
chr3-22	chr3	5163817	5163985	+	59.5	0.838	68.000000	51.28	3.10e-111	0.94
chr3-38	chr3	65025518	65025686	+	59.5	0.827	60.000000	62.97	1.11e-118	1.02
chr6-26	chr6	2842093	2842261	+	59.5	0.805	74.000000	28.43	5.03e-90	0.83
chr7-28	chr7	76009416	76009584	+	59.5	0.675	70.000000	24.27	2.10e-84	0.89
chr11-15	chr11	9385861	9386029	+	59.5	0.746	74.000000	30.15	4.01e-92	0.84
chr13-4	chr13	108594492	108594660	+	59.5	0.818	56.000000	18.91	1.24e-75	1.11
chr19-28	chr19	18485263	18485431	+	59.5	0.919	71.000000	29.79	1.08e-91	0.86
chr22-61	chr22	19384664	19384832	+	59.5	0.897	61.000000	19.28	2.65e-76	1.04
chr22-48	chr22	20008443	20008611	+	59.5	0.632	69.000000	5.06	3.34e-32	0.91
chr5-17	chr5	55419682	55419850	+	58.8	0.720	65.000000	32.34	1.53e-93	0.96
chr6-31	chr6	30923464	30923632	+	58.8	0.764	71.000000	41.31	3.14e-102	0.88
chr7-17	chr7	158622632	158622800	+	58.8	0.779	77.000000	11.65	2.86e-58	0.81
chr10-14	chr10	43892697	43892865	+	58.8	0.741	69.000000	13.25	1.35e-62	0.89
chr11-19	chr11	61584366	61584534	+	58.8	0.780	71.000000	12.61	6.52e-61	0.85
chr12-16	chr12	76286840	76287008	+	58.8	0.798	61.000000	51.21	6.77e-110	1.03
chr19-106	chr19	24183608	24183776	+	58.8	0.966	45.000000	22.45	1.04e-80	1.35
chr1-54	chr1	27022012	27022180	+	58.1	0.643	67.000000	9.49	6.81e-51	0.91
chr1-52	chr1	201987622	201987790	+	58.1	0.778	68.000000	25.57	2.88e-84	0.88
chr3-27	chr3	5019365	5019533	+	58.1	0.860	65.000000	6.91	7.29e-41	0.92
chr3-28	chr3	5022093	5022261	+	58.1	0.890	65.000000	6.31	4.51e-38	0.94
chr3-30	chr3	20064501	20064669	+	58.1	0.858	64.000000	41.87	1.64e-101	1.00
chr11-22	chr11	61637413	61637581	+	58.1	0.698	68.000000	18.26	1.07e-72	0.91
chr19-42	chr19	55549716	55549884	+	58.1	0.914	63.000000	34.95	3.69e-95	0.98
chr22-45	chr22	19946815	19946983	+	58.1	0.809	72.000000	7.77	1.56e-44	0.85
chr1-50	chr1	856497	856665	+	57.4	0.698	69.000000	9.79	2.56e-51	0.87
chr3-21	chr3	9438233	9438401	+	57.4	0.655	71.000000	12.46	3.88e-59	0.88
chr5-24	chr5	173266354	173266522	+	57.4	0.918	59.000000	39.34	3.88e-98	1.02
chr7-37	chr7	5638526	5638694	+	57.4	0.698	64.000000	14.86	6.16e-65	0.95
chr7-32	chr7	129598579	129598747	+	57.4	0.827	66.000000	33.33	2.15e-92	0.94
chr9-19	chr9	132250934	132251102	+	57.4	0.725	74.000000	16.43	2.65e-68	0.82
chr9-23	chr9	133816491	133816659	+	57.4	0.648	66.000000	6.50	1.50e-38	0.94
chr10-20	chr10	94516129	94516297	+	57.4	0.853	61.000000	46.14	1.09e-103	1.07
chr11-23	chr11	69720393	69720561	+	57.4	0.876	68.000000	50.52	7.56e-107	0.88
chr17-24	chr17	27230013	27230181	+	57.4	0.763	65.000000	16.10	1.27e-67	0.94
chr19-40	chr19	13180480	13180648	+	57.4	0.765	63.000000	22.01	3.61e-78	0.95
chr20-12	chr20	55985200	55985368	+	57.4	0.814	67.000000	15.19	1.15e-65	0.91
chr22-46	chr22	19435073	19435241	+	57.4	0.596	70.000000	12.40	5.73e-59	0.88
chr22-44	chr22	20850810	20850978	+	57.4	0.795	73.000000	8.90	2.77e-48	0.85
chr2-312	chr2	92290439	92290607	+	56.7	0.768	31.000000	30.58	2.31e-88	1.91
chr2-23	chr2	102685879	102686047	+	56.7	0.881	64.000000	33.38	2.39e-91	0.94
chr2-26	chr2	169832791	169832959	+	56.7	0.775	61.000000	50.97	7.05e-106	0.99
chr2-14	chr2	178128278	178128446	+	56.7	0.773	74.000000	8.67	7.13e-47	0.84
chr6-30	chr6	30689161	30689329	+	56.7	0.742	71.000000	10.63	2.58e-53	0.87
chr7-34	chr7	5614580	5614748	+	56.7	0.947	65.000000	28.39	7.92e-86	0.94
chr8-6	chr8	144897983	144898151	+	56.7	0.815	71.000000	18.74	7.61e-72	0.86
chr9-21	chr9	123605129	123605297	+	56.7	0.709	70.000000	12.67	5.56e-59	0.86
chr10-17	chr10	51594241	51594409	+	56.7	0.720	63.000000	33.38	2.39e-91	0.96
chr10-18	chr10	86053536	86053704	+	56.7	0.876	63.000000	47.88	1.01e-103	1.01
chr15-10	chr15	67095582	67095750	+	56.7	0.844	70.000000	39.84	2.14e-97	0.89
chr16-26	chr16	87086917	87087085	+	56.7	0.890	66.000000	37.33	3.63e-95	0.91
chr17-25	chr17	79367772	79367940	+	56.7	0.822	65.000000	12.74	3.73e-59	0.96
chr19-33	chr19	46272645	46272813	+	56.7	0.734	67.000000	8.53	2.30e-46	0.90
chr1-38	chr1	1690337	1690505	+	56.0	0.705	74.000000	15.66	4.19e-65	0.80
chr1-36	chr1	3691449	3691617	+	56.0	0.786	76.000000	7.00	7.84e-40	0.79
chr1-74	chr1	204641648	204641816	+	56.0	0.869	63.000000	28.72	3.46e-85	0.93
chr2-20	chr2	64872298	64872466	+	56.0	0.943	65.000000	21.19	4.91e-75	0.92
chr4-5	chr4	1786978	1787146	+	56.0	0.881	67.000000	18.96	2.32e-71	0.89
chr4-10	chr4	10182997	10183165	+	56.0	0.569	60.000000	18.73	5.78e-71	1.07
chr6-38	chr6	32163591	32163759	+	56.0	0.637	68.000000	13.65	1.17e-60	0.95
chr6-39	chr6	35695957	35696125	+	56.0	0.748	68.000000	10.20	2.20e-51	0.88
chr6-68	chr6	164198438	164198606	+	56.0	0.771	57.000000	36.58	2.50e-93	1.11
chr7-25	chr7	107220570	107220738	+	56.0	0.641	72.000000	19.75	1.00e-72	0.85
chr7-30	chr7	150777891	150778059	+	56.0	0.763	67.000000	7.84	2.92e-43	0.89
chr10-12	chr10	17270495	17270663	+	56.0	0.771	71.000000	15.01	1.01e-63	0.88
chr10-16	chr10	75532067	75532235	+	56.0	0.723	68.000000	15.45	1.13e-64	0.90
chr11-24	chr11	8710546	8710714	+	56.0	0.709	66.000000	24.64	4.64e-80	0.90
chr11-21	chr11	65244962	65245130	+	56.0	0.758	69.000000	17.60	6.31e-69	0.89
chr12-19	chr12	92797569	92797737	+	56.0	0.873	58.000000	26.30	3.08e-82	1.03
chr15-9	chr15	66790117	66790285	+	56.0	0.786	70.000000	33.44	2.65e-90	0.84
chr15-14	chr15	66914557	66914725	+	56.0	0.780	63.000000	23.29	3.48e-78	0.93
chr18-9	chr18	9017213	9017381	+	56.0	0.720	66.000000	25.17	9.05e-81	0.89
chr19-31	chr19	13208827	13208995	+	56.0	0.679	69.000000	4.08	1.43e-24	0.86
chr20-10	chr20	30198541	30198709	+	56.0	0.796	72.000000	13.73	7.60e-61	0.82
chr21-11	chr21	46359768	46359936	+	56.0	0.769	70.000000	26.91	5.34e-83	0.85
chr1-87	chr1	227922979	227923147	+	55.3	0.815	61.000000	19.34	3.73e-71	0.95
chr6-36	chr6	26156513	26156681	+	55.3	0.723	68.000000	14.05	7.55e-61	0.87
chr6-45	chr6	28584005	28584173	+	55.3	0.784	64.000000	44.46	1.03e-98	0.95
chr9-56	chr9	115185136	115185304	+	55.3	0.913	52.000000	56.38	1.05e-106	1.21
chr17-20	chr17	73781147	73781315	+	55.3	0.733	68.000000	28.72	3.88e-84	0.87
chr17-27	chr17	75360184	75360352	+	55.3	0.900	64.000000	30.62	2.90e-86	0.95
chr18-20	chr18	3603117	3603285	+	55.3	0.794	47.000000	19.18	6.97e-71	1.26
chr19-27	chr19	47729432	47729600	+	55.3	0.685	72.000000	8.53	2.79e-45	0.85
chr1-56	chr1	45987578	45987746	+	54.6	0.786	67.000000	23.29	2.85e-76	0.87
chr1-158	chr1	111704563	111704731	+	54.6	0.944	52.000000	56.36	2.30e-105	1.15
chr1-51	chr1	114447816	114447984	+	54.6	0.605	69.000000	21.13	3.97e-73	0.90
chr1-45	chr1	212732279	212732447	+	54.6	0.730	71.000000	21.95	2.40e-74	0.83
chr1-63	chr1	212965130	212965298	+	54.6	0.729	66.000000	25.65	2.10e-79	0.91
chr2-17	chr2	72110198	72110366	+	54.6	0.858	67.000000	38.36	1.30e-92	0.88
chr2-88	chr2	133029586	133029754	+	54.6	0.724	45.000000	5.04	1.32e-29	1.51
chr3-25	chr3	196359341	196359509	+	54.6	0.766	67.000000	23.17	4.16e-76	0.90
chr5-19	chr5	90576347	90576515	+	54.6	0.782	64.000000	36.81	2.97e-91	0.96
chr7-39	chr7	116516981	116517149	+	54.6	0.797	64.000000	31.48	4.15e-86	0.93
chr11-20	chr11	57508761	57508929	+	54.6	0.843	69.000000	39.02	3.59e-93	0.87
chr11-25	chr11	65186596	65186764	+	54.6	0.845	65.000000	6.40	2.61e-36	0.90
chr12-14	chr12	56523057	56523225	+	54.6	0.890	64.000000	17.90	8.64e-68	0.90
chr16-21	chr16	29816803	29816971	+	54.6	0.647	72.000000	11.30	2.71e-53	0.82
chr17-18	chr17	40464389	40464557	+	54.6	0.690	70.000000	8.76	1.56e-45	0.84
chr22-52	chr22	19166440	19166608	+	54.6	0.667	65.000000	4.72	7.64e-28	0.88
chr22-54	chr22	21369065	21369233	+	54.6	0.624	65.000000	7.74	7.97e-42	0.93
chr1-110	chr1	16939899	16940067	+	53.9	0.723	57.000000	10.91	1.44e-51	1.05
chr1-47	chr1	32403977	32404145	+	53.9	0.655	70.000000	15.59	1.34e-62	0.86
chr1-98	chr1	65878234	65878402	+	53.9	0.859	59.000000	33.88	2.07e-87	0.96
chr1-57	chr1	110881007	110881175	+	53.9	0.679	67.000000	13.82	7.66e-59	0.87
chr1-86	chr1	113498891	113499059	+	53.9	0.638	61.000000	15.81	4.89e-63	0.95
chr1-94	chr1	205718641	205718809	+	53.9	0.614	60.000000	20.12	1.21e-70	0.96
chr2-53	chr2	133012783	133012951	+	53.9	0.813	50.000000	4.30	4.80e-25	1.16
chr3-34	chr3	15311108	15311276	+	53.9	0.837	63.000000	30.45	6.02e-84	0.91
chr3-31	chr3	49066773	49066941	+	53.9	0.746	64.000000	27.99	3.16e-81	0.90
chr3-43	chr3	75718647	75718815	+	53.9	0.835	56.000000	18.62	3.43e-68	1.03
chr5-22	chr5	1185900	1186068	+	53.9	0.739	59.000000	18.17	2.04e-67	1.00
chr5-20	chr5	149185482	149185650	+	53.9	0.889	63.000000	31.08	1.31e-84	0.90
chr6-37	chr6	30539058	30539226	+	53.9	0.832	68.000000	27.99	3.16e-81	0.86
chr6-49	chr6	31707691	31707859	+	53.9	0.790	63.000000	9.33	7.61e-47	0.93
chr6-44	chr6	135818696	135818864	+	53.9	0.606	66.000000	18.62	3.43e-68	0.89
chr7-43	chr7	106647926	106648094	+	53.9	0.804	62.000000	22.53	2.94e-74	0.95
chr7-40	chr7	150705848	150706016	+	53.9	0.789	64.000000	10.46	2.84e-50	0.90
chr8-10	chr8	126442391	126442559	+	53.9	0.681	64.000000	13.78	9.53e-59	0.91
chr9-41	chr9	110856546	110856714	+	53.9	0.894	57.000000	45.98	2.29e-97	1.00
chr9-26	chr9	130624629	130624797	+	53.9	0.748	65.000000	20.03	1.67e-70	0.90
chr10-15	chr10	6205717	6205885	+	53.9	0.710	68.000000	26.82	7.45e-80	0.87
chr16-29	chr16	163589	163757	+	53.9	0.824	63.000000	23.97	3.07e-76	0.96
chr16-33	chr16	20758431	20758599	+	53.9	0.942	57.000000	32.19	9.55e-86	1.03
chr16-27	chr16	31117151	31117319	+	53.9	0.740	65.000000	24.36	9.35e-77	0.91
chr17-21	chr17	37823826	37823994	+	53.9	0.765	67.000000	12.52	8.97e-56	0.86
chr17-22	chr17	41400501	41400669	+	53.9	0.543	67.000000	11.44	5.27e-53	0.87
chr19-34	chr19	48825289	48825457	+	53.9	0.748	67.000000	15.43	2.82e-62	0.85
chr20-13	chr20	51792059	51792227	+	53.9	0.774	64.000000	40.60	2.69e-93	0.93
chr22-47	chr22	20748426	20748594	+	53.9	0.542	70.000000	10.78	3.34e-51	0.85
chr22-70	chr22	22146077	22146245	+	53.9	0.757	57.000000	19.26	2.95e-69	1.05
chr1-59	chr1	16470367	16470535	+	53.2	0.763	66.000000	12.15	3.57e-54	0.89
chr1-71	chr1	93544684	93544852	+	53.2	0.833	63.000000	44.04	9.91e-95	0.89
chr1-62	chr1	144994763	144994931	+	53.2	0.662	66.000000	7.62	2.40e-40	0.86
chr1-130	chr1	220080314	220080482	+	53.2	0.846	55.000000	23.53	1.08e-74	1.04
chr2-24	chr2	7034082	7034250	+	53.2	0.970	63.000000	45.85	4.92e-96	1.00
chr3-36	chr3	5470735	5470903	+	53.2	0.764	61.000000	21.49	8.04e-72	0.97
chr3-23	chr3	41240814	41240982	+	53.2	0.752	68.000000	24.17	1.54e-75	0.85
chr3-32	chr3	183903562	183903730	+	53.2	0.762	64.000000	26.79	8.32e-79	0.89
chr4-4	chr4	1714338	1714506	+	53.2	0.802	67.000000	17.58	1.56e-65	0.86
chr5-27	chr5	1067900	1068068	+	53.2	0.835	57.000000	25.13	9.06e-77	1.02
chr7-58	chr7	105712630	105712798	+	53.2	0.793	58.000000	21.59	5.66e-72	0.97
chr13-3	chr13	52377787	52377955	+	53.2	0.816	61.000000	37.38	1.89e-89	0.95
chr15-13	chr15	59063246	59063414	+	53.2	0.701	64.000000	26.79	8.32e-79	0.89
chr16-24	chr16	11327077	11327245	+	53.2	0.789	68.000000	29.46	8.01e-82	0.85
chr16-25	chr16	85594979	85595147	+	53.2	0.865	68.000000	11.09	2.05e-51	0.84
chr17-26	chr17	26903908	26904076	+	53.2	0.812	64.000000	27.46	1.39e-79	0.90
chr21-15	chr21	37802441	37802609	+	53.2	0.829	60.000000	38.34	2.86e-90	0.93
chr22-55	chr22	20008987	20009155	+	53.2	0.735	64.000000	4.86	6.07e-28	0.92
chr22-50	chr22	21997158	21997326	+	53.2	0.605	67.000000	5.63	7.05e-32	0.85
chr1-46	chr1	23345816	23345984	+	52.5	0.759	70.000000	25.82	1.24e-76	0.81
chr1-497	chr1	121355690	121355858	+	52.5	0.974	38.000000	39.19	8.45e-90	1.46
chr1-58	chr1	159894332	159894500	+	52.5	0.789	67.000000	15.51	7.38e-61	0.84
chr1-72	chr1	182269235	182269403	+	52.5	0.833	63.000000	31.35	9.77e-83	0.92
chr2-47	chr2	133017162	133017330	+	52.5	0.688	52.000000	5.65	1.43e-31	1.13
chr6-41	chr6	134496123	134496291	+	52.5	0.783	67.000000	27.96	3.97e-79	0.84
chr6-55	chr6	138725171	138725339	+	52.5	0.694	62.000000	23.73	5.48e-74	0.89
chr7-24	chr7	87505660	87505828	+	52.5	0.662	72.000000	18.92	5.87e-67	0.80
chr7-35	chr7	105925609	105925777	+	52.5	0.632	65.000000	16.08	5.88e-62	0.88
chr7-42	chr7	106300539	106300707	+	52.5	0.608	63.000000	10.04	7.83e-48	0.91
chr9-24	chr9	123555689	123555857	+	52.5	0.781	65.000000	23.60	8.08e-74	0.89
chr9-25	chr9	123631411	123631579	+	52.5	0.696	65.000000	12.16	1.68e-53	0.87
chr9-29	chr9	133412983	133413151	+	52.5	0.853	62.000000	24.25	1.14e-74	0.95
chr17-35	chr17	71470594	71470762	+	52.5	0.933	59.000000	57.00	9.52e-102	0.97
chr19-43	chr19	909286	909454	+	52.5	0.909	61.000000	10.14	4.20e-48	0.91
chr19-35	chr19	1876146	1876314	+	52.5	0.802	66.000000	15.14	4.10e-60	0.87
chr19-36	chr19	2169061	2169229	+	52.5	0.878	65.000000	19.00	4.32e-67	0.85
chr19-41	chr19	18549567	18549735	+	52.5	0.755	63.000000	9.65	1.19e-46	0.88
chr1-88	chr1	5945968	5946136	+	51.8	0.872	60.000000	23.80	4.08e-73	0.93
chr1-53	chr1	11866048	11866216	+	51.8	0.590	67.000000	9.08	2.62e-44	0.87
