chr	start	end	NumTags
chr1	15954691	15954731	29
chr1	16009711	16009771	14
chr1	16010751	16010911	30
chr1	16011071	16011231	16
chr1	16011431	16011491	45
chr1	16029711	16029771	13
chr1	16058271	16058311	12
chr1	16062511	16062611	13
chr1	16062871	16062931	12
chr1	16068011	16068051	16
chr1	16070691	16070911	17
chr1	16088411	16088471	12
chr1	16118611	16118651	17
chr1	16121671	16121811	48
chr1	16127131	16127271	16
chr1	16161051	16161131	18
chr1	16161431	16162191	79
chr1	16162431	16162571	49
chr1	16162751	16162791	13
chr1	16163471	16163511	15
chr1	16164031	16164111	16
chr1	16174071	16174111	69
chr1	16174371	16175391	21
chr1	16175991	16176111	27
chr1	16176531	16176571	16
chr1	16212971	16213011	57
chr1	16257811	16257931	12
chr1	16259231	16259331	17
chr1	16265831	16265871	12
chr1	16269851	16269891	14
chr1	16270751	16270791	13
chr1	16273631	16273691	13
chr1	16276151	16276811	25
chr1	16278031	16278131	18
chr1	16278911	16279011	16
chr1	16279351	16279511	93
chr1	16279971	16280111	19
chr1	16288011	16288051	12
chr1	16302091	16302191	25
chr1	16302551	16302591	38
chr1	16321251	16321291	12
chr1	16339231	16339531	39
chr1	16339771	16339831	45
chr1	16340071	16340211	13
chr1	16341371	16341551	22
chr1	16344151	16344211	16
chr1	16344511	16344791	12
chr1	16359351	16359791	29
chr1	16375191	16375471	23
chr1	16380651	16380871	16
chr1	16382691	16382731	22
chr1	16393591	16393631	13
chr1	16399591	16399771	20
chr1	16400091	16400211	23
chr1	16402671	16402891	15
chr1	16405631	16405711	17
chr1	16415631	16415711	15
chr1	16419451	16419511	13
chr1	16462231	16462271	14
chr1	16468051	16468111	21
chr1	16470411	16470451	83
chr1	16470631	16470691	30
chr1	16471611	16471751	18
chr1	16472071	16472731	23
chr1	16472891	16473011	58
chr1	16477711	16477771	17
chr1	16478111	16478171	15
chr1	16481431	16481551	12
chr1	16489051	16489151	29
chr1	16494191	16494271	16
chr1	16494471	16494511	25
chr1	16498971	16499051	15
chr1	16499691	16499851	19
chr1	16500151	16500191	12
chr1	16502531	16502651	13
chr1	16503231	16503311	12
chr1	16508651	16508691	13
chr1	16511211	16511271	12
chr1	16514351	16514411	19
chr1	16531711	16531791	12
chr1	16532411	16532471	14
chr1	16532851	16532951	30
chr1	16533191	16533231	40
chr1	16533571	16533611	54
chr1	16534051	16534231	23
chr1	16534491	16534611	16
chr1	16534771	16534851	15
chr1	16538971	16539011	12
chr1	16542671	16542731	18
chr1	16542951	16543071	29
chr1	16543751	16544071	39
chr1	16553271	16553351	12
chr1	16557951	16558091	20
chr1	16558271	16558491	12
chr1	16558651	16558711	15
chr1	16563211	16563291	19
chr1	16563471	16563691	34
chr1	16571171	16571251	14
chr1	16574751	16574811	12
chr1	16575451	16575491	21
chr1	16593111	16593331	29
chr1	16629791	16629831	12
chr1	16678551	16678691	23
chr1	16679071	16679111	50
chr1	16693651	16694191	28
chr1	16757151	16757211	12
chr1	16767151	16767451	63
chr1	16825491	16825771	28
chr1	16825911	16826091	23
chr1	16840291	16840331	12
chr1	16840571	16840611	33
chr1	16840791	16840831	20
chr1	16891211	16891251	17
chr1	16893151	16893271	18
chr1	16893591	16893771	23
chr1	16939251	16940111	92
chr1	16940391	16940431	64
chr1	16941351	16941411	14
chr1	16942271	16942351	15
chr1	16943671	16943731	22
chr1	16945391	16945451	17
chr1	16946331	16946451	16
chr1	16950811	16950991	22
chr1	16952271	16952511	21
chr1	16957411	16957951	20
chr1	16959611	16959751	12
chr1	16970611	16971191	49
chr1	16971911	16971951	20
chr1	17013991	17014051	14
chr1	17026591	17026631	13
chr1	17030971	17031031	13
chr1	17036371	17036411	15
chr1	17045371	17045531	18
chr1	17054111	17054151	12
chr1	17223051	17223091	12
chr1	17231231	17231391	20
chr1	17231551	17231611	51
chr1	17231891	17231991	46
chr1	17240371	17240611	42
chr1	17287211	17287411	24
chr1	17338031	17338611	31
chr1	17380291	17380571	34
chr1	17445991	17446151	16
chr1	17452431	17452491	17
chr1	17476671	17476711	13
chr1	17563811	17563911	12
chr1	17612571	17612611	21
chr1	17727471	17727611	17
chr1	17732371	17732511	13
chr1	17732691	17732911	30
chr1	17743091	17743131	12
chr1	17746311	17746551	37
chr1	17764111	17764471	30
chr1	17764751	17765191	26
chr1	17765711	17765791	18
chr1	17766211	17766251	26
chr1	17766431	17766471	31
chr1	17815591	17815651	12
chr1	17846751	17846811	12
chr1	17866551	17866591	12
chr1	17895811	17895851	12
chr1	17988331	17988371	13
chr1	18857591	18857631	12
chr1	18861051	18861091	28
chr1	18902131	18902231	13
chr1	18907991	18908031	12
chr1	18970171	18970211	13
chr1	19043531	19043631	14
chr1	19133811	19133871	23
chr1	19136931	19137011	12
chr1	19144511	19144551	13
chr1	19181251	19181451	18
chr1	19201791	19202011	24
chr1	19210771	19210871	12
chr1	19228991	19229051	43
chr1	19229591	19229631	43
chr1	19231391	19231431	15
chr1	19233911	19234211	19
chr1	19239671	19239771	17
chr1	19282531	19282571	13
chr1	19283031	19283171	13
chr1	19283351	19283631	22
chr1	19283831	19283891	13
chr1	19395591	19395631	12
chr1	19399291	19399431	13
chr1	19408131	19408251	12
chr1	19536471	19536711	37
chr1	19536911	19537091	45
chr1	19578011	19578611	47
chr1	19584951	19584991	13
chr1	19638031	19638111	15
chr1	19638411	19638731	64
chr1	19639031	19639251	77
chr1	19642011	19642051	12
chr1	19651131	19651191	12
chr1	19652251	19652291	42
chr1	19652771	19652811	13
chr1	19657271	19657331	14
chr1	19667871	19667911	12
chr1	19668611	19668731	13
chr1	19671071	19671151	18
chr1	19734391	19734451	14
chr1	19795311	19795351	12
chr1	19810891	19811071	14
chr1	19811471	19811611	13
chr1	19811951	19811991	13
chr1	19812311	19812631	41
chr1	19890311	19890411	12
chr1	19923211	19923351	15
chr1	19923531	19923571	30
chr1	19923871	19923911	35
chr1	19969651	19969791	14
chr1	19977811	19977851	14
chr1	19986311	19986351	16
chr1	20078951	20079011	14
chr1	20125991	20126211	13
chr1	20126451	20126711	24
chr1	20196631	20196671	72
chr1	20208851	20209431	34
chr1	20478571	20478631	15
chr1	20478971	20479011	22
chr1	20497871	20497931	13
chr1	20510651	20510691	13
chr1	20511971	20512611	52
chr1	20514391	20514551	18
chr1	20524131	20524171	18
chr1	20525451	20525771	20
chr1	20525951	20525991	12
chr1	20539571	20539611	19
chr1	20802811	20802851	14
chr1	20803031	20803071	22
chr1	20811791	20811951	14
chr1	20813091	20813431	22
chr1	20834711	20834751	33
chr1	20849091	20849151	12
chr1	20959891	20959951	34
chr1	20960251	20960291	19
chr1	20987611	20988271	36
chr1	21023091	21023251	17
chr1	21023471	21023511	30
chr1	21038651	21038771	13
chr1	21044091	21044131	13
chr1	21044431	21044711	33
chr1	21059451	21059631	18
chr1	21062351	21062411	13
chr1	21112951	21113271	44
chr1	21113671	21113711	42
chr1	21113891	21113931	29
chr1	21348931	21348991	14
chr1	21349251	21349291	16
chr1	21502471	21502531	13
chr1	21503231	21503291	29
chr1	21503571	21503751	31
chr1	21544431	21544491	15
chr1	21544711	21544791	12
chr1	21546311	21546351	14
chr1	21588731	21588831	12
chr1	21589011	21589051	12
chr1	21589391	21589631	17
chr1	21592831	21592931	12
chr1	21606531	21606671	12
chr1	21646631	21646691	21
chr1	21647311	21647391	13
chr1	21651251	21651311	14
chr1	21660971	21661091	12
chr1	21671451	21671871	19
chr1	21672171	21672551	42
chr1	21697251	21697351	12
chr1	21766551	21766651	15
chr1	21836611	21836651	12
chr1	21864951	21865011	13
chr1	21901511	21901591	13
chr1	21913431	21913691	15
chr1	21917091	21917171	12
chr1	21934431	21934871	35
chr1	21935471	21935511	12
chr1	21938071	21938131	12
chr1	21939751	21939831	17
chr1	21940011	21940071	16
chr1	21942951	21943071	12
chr1	21945791	21946031	32
chr1	21946651	21946691	14
chr1	21949171	21949231	13
chr1	21955671	21955791	13
chr1	21958611	21958931	62
chr1	21960891	21961131	14
chr1	21965511	21965551	24
chr1	21966231	21966351	33
chr1	21974591	21974651	15
chr1	21978351	21978591	19
chr1	21984131	21984251	15
chr1	21985611	21985831	55
chr1	21992271	21992371	12
chr1	21992531	21992611	13
chr1	21993531	21993571	12
chr1	21995091	21995471	22
chr1	21995891	21995951	57
chr1	21996211	21996711	38
chr1	21998571	21998631	14
chr1	21999151	21999191	13
chr1	22000011	22000191	14
chr1	22002491	22002971	36
chr1	22013671	22013831	17
chr1	22014431	22014471	26
chr1	22076511	22076551	32
chr1	22109031	22109211	21
chr1	22109491	22109651	48
chr1	22110211	22110251	41
chr1	22118251	22118411	15
chr1	22181131	22181271	12
chr1	22192991	22193031	13
chr1	22201431	22201531	12
chr1	22202251	22202291	13
chr1	22202951	22203011	13
chr1	22211211	22211271	12
chr1	22214691	22214751	12
chr1	22219831	22219871	13
chr1	22223411	22223471	25
chr1	22230291	22230351	22
chr1	22230751	22230891	16
chr1	22231311	22231371	24
chr1	22231611	22231651	76
chr1	22232811	22232911	16
chr1	22233351	22233391	13
chr1	22236371	22236411	13
chr1	22236851	22236991	12
chr1	22238271	22238371	12
chr1	22240011	22240051	12
chr1	22243511	22243551	23
chr1	22246891	22246951	12
chr1	22253591	22253711	12
chr1	22257671	22257711	13
chr1	22260331	22260371	18
chr1	22261931	22261971	12
chr1	22263411	22263451	15
chr1	22263951	22264071	41
chr1	22345731	22345771	28
chr1	22352051	22352351	35
chr1	22379031	22379171	66
chr1	22379631	22379671	24
chr1	22379851	22379911	20
chr1	22448051	22448091	27
chr1	22449271	22449331	12
chr1	22458491	22458551	20
chr1	22461631	22461671	12
chr1	22489751	22489931	15
chr1	22490351	22490431	12
chr1	22511611	22511651	14
chr1	22575271	22575351	12
chr1	22602511	22602591	12
chr1	22612171	22612531	34
chr1	22623391	22623431	21
chr1	22668731	22668771	14
chr1	22743271	22743311	15
chr1	22778291	22778331	58
chr1	22778551	22778791	22
chr1	22889651	22889691	14
chr1	22968671	22968731	14
chr1	23000091	23000131	12
chr1	23037111	23037171	16
chr1	23066291	23066391	18
chr1	23077771	23077811	12
chr1	23180551	23180591	12
chr1	23256951	23257011	17
chr1	23303391	23303451	14
chr1	23345891	23345931	85
chr1	23346131	23346171	45
chr1	23346411	23346611	20
chr1	23429911	23430071	14
chr1	23494271	23494651	28
chr1	23495151	23495311	44
chr1	23496311	23496371	13
chr1	23503991	23504311	35
chr1	23543291	23543491	23
chr1	23670351	23670471	22
chr1	23670811	23671231	57
chr1	23694651	23694751	49
chr1	23694891	23694931	23
chr1	23695431	23695731	61
chr1	23697631	23697691	16
chr1	23730571	23730611	19
chr1	23744271	23744371	12
chr1	23749111	23749211	13
chr1	23753451	23753531	13
chr1	23763431	23763491	13
chr1	23805631	23805751	20
chr1	23810311	23810371	14
chr1	23810531	23811331	27
chr1	23854871	23854911	37
chr1	23856951	23857091	21
chr1	23857331	23857631	23
chr1	23857951	23857991	32
chr1	23881011	23881051	25
chr1	23881351	23881631	78
chr1	23882491	23882551	14
chr1	23884971	23885011	196
chr1	23885631	23885671	16
chr1	23885851	23885891	51
chr1	23886071	23886111	56
chr1	23886371	23886411	15
chr1	23888911	23889031	69
chr1	23894651	23894831	13
chr1	23894991	23895271	21
chr1	23907911	23907951	19
chr1	23918291	23918391	12
chr1	24018131	24018171	12
chr1	24018351	24018411	26
chr1	24069631	24070391	35
chr1	24086551	24086591	20
chr1	24104351	24104511	22
chr1	24105031	24105111	31
chr1	24117551	24117651	49
chr1	24119971	24120051	16
chr1	24126191	24126231	28
chr1	24126631	24127051	23
chr1	24127211	24127411	62
chr1	24128011	24128051	23
chr1	24151891	24151951	55
chr1	24194291	24194331	16
chr1	24194671	24194871	27
chr1	24199191	24199271	14
chr1	24285791	24285831	35
chr1	24286031	24286271	43
chr1	24286631	24286671	27
chr1	24306251	24306291	13
chr1	24306711	24306951	62
chr1	24403971	24404031	14
chr1	24476751	24476851	13
chr1	24477031	24477131	12
chr1	24647851	24647931	13
chr1	24648271	24648331	13
chr1	24648771	24648851	53
chr1	24649131	24649171	15
chr1	24739911	24740151	38
chr1	24742071	24742271	29
chr1	24743531	24743571	17
chr1	24746031	24746071	23
chr1	24765031	24765171	25
chr1	24828951	24828991	40
chr1	24829351	24829411	33
chr1	24861791	24861831	15
chr1	24969011	24969091	30
chr1	24969351	24970171	46
chr1	24982711	24982751	15
chr1	25020751	25020791	12
chr1	25031091	25031271	14
chr1	25071651	25071951	76
chr1	25072131	25072331	19
chr1	25073351	25073431	14
chr1	25174411	25174491	27
chr1	25174651	25174951	81
chr1	25175191	25175271	24
chr1	25240971	25241011	13
chr1	25249791	25249851	12
chr1	25258911	25258951	13
chr1	25289811	25289851	15
chr1	25291591	25291631	13
chr1	25366251	25366291	14
chr1	25558631	25558811	25
chr1	25559131	25559211	12
chr1	25559611	25559851	27
chr1	25566271	25566331	40
chr1	25566591	25566631	38
chr1	25573071	25573111	31
chr1	25573371	25573411	17
chr1	25573571	25573671	40
chr1	25574011	25574411	48
chr1	25664891	25665311	36
chr1	25739791	25739851	20
chr1	25755151	25755331	18
chr1	25756511	25756551	32
chr1	25756731	25756831	74
chr1	25757311	25757351	14
chr1	25757551	25758151	24
chr1	25803991	25804031	12
chr1	25869931	25870371	28
chr1	25870791	25871011	13
chr1	25875791	25876011	12
chr1	25876191	25876251	39
chr1	25876551	25876591	13
chr1	25893251	25893291	12
chr1	25895431	25895551	16
chr1	25896351	25896391	15
chr1	25935131	25935171	13
chr1	25942951	25943431	24
chr1	25943691	25943751	12
chr1	25945771	25945831	14
chr1	26073651	26073691	15
chr1	26086871	26086951	14
chr1	26087451	26087511	18
chr1	26097991	26098051	16
chr1	26107271	26107311	12
chr1	26109291	26109491	18
chr1	26124651	26124691	13
chr1	26126491	26126551	19
chr1	26126851	26126951	12
chr1	26136811	26136871	12
chr1	26137471	26137511	26
chr1	26140711	26140771	12
chr1	26144511	26144551	13
chr1	26146271	26146611	49
chr1	26146771	26146811	30
chr1	26147091	26147231	35
chr1	26147471	26147531	16
chr1	26185591	26186031	60
chr1	26201711	26202331	49
chr1	26206191	26206231	14
chr1	26222051	26222131	34
chr1	26231811	26232031	25
chr1	26232271	26232731	34
chr1	26232931	26233011	57
chr1	26233451	26233491	13
chr1	26260151	26260331	27
chr1	26323711	26323771	14
chr1	26324271	26324311	12
chr1	26324771	26324831	47
chr1	26342971	26343031	12
chr1	26354951	26354991	12
chr1	26361351	26361731	23
chr1	26361911	26362271	57
chr1	26362511	26362671	32
chr1	26363151	26363231	15
chr1	26365251	26365311	13
chr1	26371971	26372011	12
chr1	26372291	26372371	13
chr1	26376131	26376191	13
chr1	26380571	26380691	18
chr1	26387291	26387611	14
chr1	26392771	26392831	12
chr1	26397031	26397411	55
chr1	26407831	26407891	12
chr1	26420711	26420791	12
chr1	26421431	26421511	24
chr1	26437351	26438031	46
chr1	26438251	26438291	74
chr1	26438511	26438591	24
chr1	26438751	26438791	33
chr1	26448671	26448711	13
chr1	26450931	26451111	13
chr1	26452491	26452631	12
chr1	26452931	26452971	64
chr1	26487851	26487891	20
chr1	26488211	26488611	41
chr1	26490671	26491171	30
chr1	26496191	26496451	51
chr1	26496651	26496751	24
chr1	26503831	26503871	13
chr1	26524411	26524551	14
chr1	26527571	26527851	31
chr1	26560331	26560391	34
chr1	26560551	26560971	48
chr1	26602911	26602951	12
chr1	26606431	26606771	64
chr1	26606951	26606991	15
chr1	26608551	26608711	20
chr1	26609051	26609111	15
chr1	26609291	26609351	21
chr1	26610831	26610871	13
chr1	26611391	26611431	47
chr1	26611691	26611771	22
chr1	26612171	26612451	16
chr1	26613671	26613711	14
chr1	26620871	26620931	13
chr1	26632871	26633111	19
chr1	26635211	26635271	16
chr1	26644131	26644251	19
chr1	26648131	26648191	15
chr1	26662571	26663431	36
chr1	26672351	26672411	14
chr1	26680631	26680691	12
chr1	26690471	26690531	28
chr1	26704971	26705331	48
chr1	26758511	26758791	62
chr1	26798011	26798171	20
chr1	26798511	26798771	37
chr1	26799111	26799251	31
chr1	26799651	26799691	80
chr1	26826651	26827431	47
chr1	26827671	26827891	24
chr1	26856411	26856671	30
chr1	26856951	26856991	12
chr1	26857891	26857931	14
chr1	26868271	26868331	19
chr1	26868491	26868531	38
chr1	26882171	26882251	16
chr1	26946871	26947111	66
chr1	26947371	26947431	66
chr1	26947611	26947651	36
chr1	26947811	26948111	14
chr1	27019111	27019171	14
chr1	27019531	27019571	23
chr1	27019851	27019911	50
chr1	27021831	27021891	30
chr1	27022111	27022151	96
chr1	27022651	27022711	12
chr1	27022991	27023151	20
chr1	27023391	27023451	25
chr1	27023611	27024011	26
chr1	27024591	27024631	23
chr1	27024871	27025011	27
chr1	27040671	27040711	14
chr1	27043811	27043931	16
chr1	27048491	27048671	14
chr1	27049931	27050011	15
chr1	27056271	27056311	12
chr1	27057971	27058011	13
chr1	27070611	27070711	23
chr1	27105951	27105991	15
chr1	27110551	27110611	14
chr1	27113191	27113251	12
chr1	27113571	27113611	25
chr1	27114151	27114291	32
chr1	27114511	27114891	51
chr1	27118151	27118271	36
chr1	27153051	27153091	35
chr1	27153371	27153571	20
chr1	27189451	27189491	17
chr1	27190111	27190151	12
chr1	27191131	27191271	21
chr1	27191591	27191991	50
chr1	27216151	27216191	25
chr1	27216631	27217051	47
chr1	27226611	27226951	17
chr1	27240991	27241071	13
chr1	27248151	27248511	43
chr1	27278591	27278891	17
chr1	27286491	27286551	12
chr1	27286851	27287051	28
chr1	27320271	27320391	28
chr1	27320751	27320831	16
chr1	27321071	27321111	19
chr1	27321371	27321491	12
chr1	27324531	27324571	14
chr1	27337571	27337651	16
chr1	27338931	27338971	18
chr1	27339431	27339471	40
chr1	27339651	27339691	15
chr1	27353891	27353951	12
chr1	27400831	27401071	20
chr1	27426871	27426931	12
chr1	27429291	27429331	22
chr1	27435831	27435891	13
chr1	27442331	27442371	27
chr1	27464191	27464411	14
chr1	27472631	27472671	12
chr1	27480531	27480651	19
chr1	27481651	27481691	106
chr1	27481971	27482191	14
chr1	27560431	27560471	12
chr1	27560771	27561091	61
chr1	27627331	27627371	15
chr1	27648571	27648611	67
chr1	27648931	27648971	32
chr1	27658691	27658751	12
chr1	27659231	27659331	13
chr1	27668431	27668471	30
chr1	27669451	27669591	18
chr1	27672111	27672151	12
chr1	27675331	27675371	12
chr1	27675951	27676071	19
chr1	27676371	27676491	15
chr1	27677711	27677911	30
chr1	27684091	27684331	23
chr1	27687071	27687111	20
chr1	27690711	27690811	13
chr1	27692051	27692151	12
chr1	27692511	27693131	45
chr1	27693391	27693491	24
chr1	27709811	27709871	14
chr1	27718911	27718951	48
chr1	27719171	27719651	42
chr1	27721031	27721091	12
chr1	27722131	27722251	20
chr1	27725051	27725191	13
chr1	27725831	27725871	15
chr1	27729751	27729991	17
chr1	27754931	27755111	20
chr1	27816371	27816411	30
chr1	27816651	27816791	35
chr1	27831311	27831511	14
chr1	27846351	27846391	13
chr1	27852131	27852171	47
chr1	27852391	27852671	14
chr1	27853651	27853891	17
chr1	27854451	27854511	15
chr1	27854711	27854831	12
chr1	27855671	27855811	12
chr1	27858931	27859011	14
chr1	27869271	27869691	43
chr1	27878031	27878211	15
chr1	27883991	27884051	14
chr1	27885291	27885351	14
chr1	27888711	27888751	37
chr1	27889991	27890271	16
chr1	27891591	27891631	13
chr1	27895051	27895251	54
chr1	27901771	27901851	15
chr1	27902091	27902271	13
chr1	27925931	27925971	36
chr1	27928611	27928711	12
chr1	27929871	27929931	17
chr1	27930111	27930171	13
chr1	27930531	27930571	20
chr1	27930791	27930831	44
chr1	27933911	27933971	13
chr1	27942011	27942111	15
chr1	27986191	27986711	22
chr1	27994751	27994791	13
chr1	27995811	27995911	14
chr1	28052191	28052251	45
chr1	28052491	28052991	19
chr1	28099511	28100011	30
chr1	28116211	28116251	15
chr1	28157331	28157391	37
chr1	28157671	28157731	21
chr1	28195731	28195851	14
chr1	28199131	28199751	25
chr1	28240791	28240831	13
chr1	28240991	28241191	35
chr1	28241351	28241471	15
chr1	28285231	28285271	12
chr1	28286531	28286871	21
chr1	28306211	28306291	13
chr1	28315471	28315511	12
chr1	28415011	28415311	33
chr1	28473971	28474011	15
chr1	28481531	28481571	12
chr1	28499351	28499391	54
chr1	28500591	28500751	14
chr1	28559271	28559311	19
chr1	28559511	28559551	27
chr1	28562651	28562811	34
chr1	28573691	28573811	31
chr1	28582971	28583031	13
chr1	28585491	28585551	12
chr1	28585951	28585991	54
chr1	28586191	28586451	32
chr1	28586831	28587031	21
chr1	28593631	28593691	22
chr1	28595651	28595791	13
chr1	28598211	28598371	13
chr1	28598851	28598991	15
chr1	28599891	28599931	12
chr1	28608271	28608311	16
chr1	28608751	28608911	15
chr1	28640631	28640671	14
chr1	28696131	28696551	56
chr1	28776611	28776651	13
chr1	28827611	28827651	20
chr1	28832051	28832191	15
chr1	28832751	28832851	17
chr1	28833091	28833131	28
chr1	28833971	28834011	14
chr1	28834871	28834931	13
chr1	28835151	28835191	14
chr1	28836351	28837371	41
chr1	28837531	28837931	24
chr1	28844631	28845171	56
chr1	28862551	28862651	12
chr1	28879231	28879271	20
chr1	28879471	28879511	71
chr1	28880051	28880091	41
chr1	28907611	28907831	24
chr1	28908211	28908271	59
chr1	28908471	28908511	80
chr1	28908711	28908751	26
chr1	28909611	28909751	15
chr1	28916631	28916671	37
chr1	28969631	28969671	75
chr1	28974671	28974891	30
chr1	28975271	28975331	22
chr1	28975531	28975571	18
chr1	28994831	28994891	12
chr1	28995231	28995271	32
chr1	28995611	28995651	24
chr1	28995831	28995891	13
chr1	29063011	29063551	66
chr1	29063771	29063811	19
chr1	29112011	29112051	12
chr1	29143291	29143331	16
chr1	29208671	29208911	23
chr1	29210551	29210591	156
chr1	29211151	29211291	26
chr1	29211611	29211651	265
chr1	29213351	29213631	39
chr1	29213991	29214311	32
