======================================================================
SISSRs: A tool to identify binding sites from ChIP-Seq data
======================================================================
SISSRs version 1.4 (Release date: Mon, 24 November 2008)

For further information on how to interpret these results or to get
a recent version of the SISSRs software, please visit
http://sissrs.rajajothi.com
======================================================================


======================================================================
REFERENCE
======================================================================
If you use this program in your research, please cite:

Raja Jothi, Suresh Cuddapah, Artem Barski, Kairong Cui, Keji Zhao
Genome-wide identification of in vivo protein-DNA binding sites
from ChIP-Seq Data. Nucleic Acids Research, 36(16):5221-31 (2008)
======================================================================


======================================================================
COMMAND LINE SUMMARY & ESTIMATED PARAMETERS
======================================================================
Data file (i)                           : mm10-C57BL7-ThioMac-PU1-notx.bed
Number of tags in the data file         : 11162225
Number of tags selected for analysis    : 11162225 (100.00%)
Tags mapped to sense strand             : 5850700 (52.42%)
Tags mapped to anti-sense strand        : 5311525 (47.58%)
Background model (Negative Control)     : Poisson
Genome length (s)                       : 2505020000
Fraction of genome mappable by reads (m): 0.80
Effective Genome length  (s*m)          : 2004016000
False discovery rate (d)                : 0.001
Scanning window size (w)                : 20
Average DNA fragment length (f)         : 105
Minimum number of 'directional' tags
  required on each side of the inferred
  binding site (E)                      : 2
Keep one tag per genomic position (a)   : NO
Also reports binding sites supported
  only by reads mapped to either sense
  or anti-sense strand (u)              : NO
======================================================================


======================================================================
BINDING SITES
======================================================================
Tags necessary to identify binding sites: 9 (FDR < 1.00e-03)
(at least E=2 tags on each side)

Chr	cStart	cEnd	NumTags
chr1	51514091	51514151	10
chr1	51514571	51514671	12
chr1	51517751	51517811	36
chr1	51517971	51518011	10
chr1	51520431	51520471	206
chr1	51520651	51520711	52
chr1	51525191	51525231	120
chr1	51529871	51529911	99
chr1	51539791	51539831	57
chr1	51577911	51577951	9
chr1	51585131	51585191	10
chr1	51597031	51597071	25
chr1	51597171	51597211	10
chr1	51626511	51626551	18
chr1	51667891	51667931	16
chr1	51669151	51669231	13
chr1	51699571	51699631	9
chr1	51734711	51734831	18
chr1	51767711	51767771	40
chr1	51789451	51789491	123
chr1	51789651	51789691	13
chr1	51805211	51805291	10
chr1	51805431	51805471	69
chr1	51882851	51882891	71
chr1	51907811	51907851	128
chr1	51911351	51911411	14
chr1	51911631	51911671	20
chr1	51917991	51918031	24
chr1	51930751	51930791	279
chr1	51931531	51931571	18
chr1	51934671	51934711	540
chr1	51938531	51938571	36
chr1	52022391	52022431	21
chr1	52113831	52113891	34
chr1	52119151	52119211	10
chr1	52119291	52119351	10
chr1	52129991	52130051	13
chr1	52141651	52141691	74
chr1	52158971	52159011	15
chr1	52159671	52159711	17
chr1	52166751	52166791	146
chr1	52226571	52226611	96
chr1	52232391	52232431	105
chr1	52233431	52233471	27
chr1	52294711	52294751	20
chr1	52302671	52302711	11
chr1	52331551	52331591	21
chr1	52342251	52342291	21
chr1	52369871	52369911	20
chr1	52499991	52500031	41
chr1	52501271	52501351	10
chr1	52504551	52504611	16
chr1	52513951	52514011	9
chr1	52630371	52630411	10
chr1	52630611	52630751	65
chr1	52647891	52647951	9
chr1	52648331	52648371	33
chr1	52653491	52653531	76
chr1	52653611	52653651	46
chr1	52655251	52655291	13
chr1	52655451	52655511	11
chr1	52675991	52676051	9
chr1	52681091	52681131	9
chr1	52703391	52703431	20
chr1	52722791	52722831	301
chr1	52726851	52726891	114
chr1	52728491	52728531	29
chr1	52730651	52730731	44
chr1	52734331	52734371	41
chr1	52748431	52748471	14
chr1	52754531	52754571	28
chr1	52764211	52764251	31
chr1	52764551	52764591	45
chr1	52765391	52765431	104
chr1	52800411	52800451	92
chr1	52801931	52801971	103
chr1	52817551	52817591	14
chr1	52844751	52844811	35
chr1	52844911	52844951	92
chr1	52847811	52847871	56
chr1	52909971	52910031	35
chr1	52951671	52951711	16
chr1	52960311	52960351	11
chr1	52967951	52967991	14
chr1	53264671	53264791	47
chr1	53265031	53265071	52
chr1	53272791	53272831	31
chr1	53289631	53289711	10
chr1	53297011	53297051	49
chr1	53297291	53297331	11
chr1	53352651	53352691	34
chr1	53352891	53352951	11
chr1	53552011	53552091	18
chr1	53741891	53741951	24
chr1	53742231	53742271	14
chr1	53774191	53774231	19
chr1	53787511	53787551	27
chr1	53792051	53792131	11
chr1	53816531	53816571	71
chr1	53818271	53818311	298
chr1	53823671	53823711	21
chr1	53823971	53824011	335
chr1	53825071	53825131	136
chr1	53838251	53838371	9
chr1	53850911	53850951	9
chr1	53851211	53851251	152
chr1	53851531	53851571	254
chr1	53855851	53855891	86
chr1	53856191	53856231	9
chr1	53870831	53870871	13
chr1	53873851	53873911	11
chr1	53876071	53876111	62
chr1	53876811	53876851	14
chr1	53882711	53882751	18
chr1	53924671	53924711	10
chr1	54250731	54250771	30
chr1	54383951	54384011	16
chr1	54438951	54438991	19
chr1	54443811	54443851	53
chr1	54480771	54480811	21
chr1	54500811	54500851	32
chr1	54523911	54523951	10
chr1	54557611	54557651	14
chr1	54563731	54563811	9
chr1	54564071	54564111	184
chr1	54564291	54564331	15
chr1	54569291	54569331	178
chr1	54585271	54585311	32
chr1	54585611	54585671	10
chr1	54586391	54586431	35
chr1	54612011	54612071	11
chr1	54637491	54637531	17
chr1	54647451	54647491	22
chr1	54690711	54690751	19
chr1	54744291	54744391	17
chr1	54774351	54774411	81
chr1	54795491	54795531	16
chr1	54798591	54798631	131
chr1	54810311	54810451	25
chr1	54812331	54812411	11
chr1	54826071	54826131	13
chr1	54832671	54832711	23
chr1	54832951	54833011	10
chr1	54835911	54835951	16
chr1	54837891	54837931	210
chr1	54840131	54840171	17
chr1	54841971	54842011	11
chr1	54854591	54854651	10
chr1	54861911	54861951	49
chr1	54877831	54877951	10
chr1	54883251	54883291	13
chr1	54887951	54887991	33
chr1	54888771	54888811	22
chr1	54896891	54896931	133
chr1	54898911	54898971	28
chr1	54903171	54903211	23
chr1	54910791	54910891	12
chr1	54911051	54911091	9
chr1	54911431	54911471	32
chr1	54913091	54913151	40
chr1	54913431	54913531	10
chr1	54913751	54913811	12
chr1	54914591	54914711	53
chr1	54920251	54920291	61
chr1	54921711	54921751	38
chr1	54923331	54923371	53
chr1	54923531	54923571	229
chr1	54924631	54924711	18
chr1	54925671	54925711	190
chr1	54926351	54926391	63
chr1	54926691	54926731	15
chr1	54927491	54927531	12
chr1	54979391	54979451	22
chr1	54982871	54982911	52
chr1	55023871	55023931	9
chr1	55025531	55025571	21
chr1	55026091	55026131	85
chr1	55027391	55027431	123
chr1	55027571	55027611	58
chr1	55029031	55029071	141
chr1	55029631	55029671	15
chr1	55044831	55044871	101
chr1	55051571	55051611	12
chr1	55052731	55052791	16
chr1	55053151	55053191	18
chr1	55053351	55053391	9
chr1	55055531	55055571	89
chr1	55055891	55055951	53
chr1	55088831	55088871	14
chr1	55101491	55101531	17
chr1	55113091	55113131	22
chr1	55123011	55123071	10
chr1	55131051	55131091	20
chr1	55131791	55131871	9
chr1	55164271	55164311	10
chr1	55180131	55180171	14
chr1	55209731	55209771	9
chr1	55210311	55210351	11
chr1	55215571	55215611	141
chr1	55227011	55227051	34
chr1	55237011	55237171	11
chr1	55383331	55383391	22
chr1	55405871	55405951	9
chr1	55406811	55406851	89
chr1	55419151	55419191	313
chr1	55488371	55488431	27
chr1	55505171	55505211	34
chr1	55506611	55506651	29
chr1	55507231	55507271	123
chr1	55512991	55513051	10
chr1	55513151	55513211	13
chr1	55521271	55521311	18
chr1	55525291	55525331	79
chr1	55528951	55528991	21
chr1	55529271	55529311	115
chr1	55552631	55552691	10
chr1	55553591	55553631	27
chr1	55613091	55613151	10
chr1	55666371	55666411	45
chr1	55766951	55767011	37
chr1	55793031	55793071	141
chr1	55804171	55804211	39
chr1	55805671	55805731	9
chr1	55806811	55806871	9
chr1	55807151	55807191	200
chr1	55808931	55808971	73
chr1	55809391	55809431	11
chr1	55821311	55821351	12
chr1	55822771	55822811	15
chr1	55838191	55838231	9
chr1	55865571	55865611	50
chr1	55868851	55868911	10
chr1	55901411	55901451	25
chr1	56713451	56713511	94
chr1	56742151	56742191	10
chr1	56782311	56782351	28
chr1	56789751	56789871	14
chr1	56795471	56795531	14
chr1	56916591	56916651	22
chr1	56963471	56963511	40
chr1	56971231	56971271	17
chr1	56972611	56972651	17
chr1	56973491	56973531	21
chr1	56973751	56973811	11
chr1	56980211	56980251	114
chr1	56980971	56981011	9
chr1	57370631	57370671	71
chr1	57374691	57374731	24
chr1	57389131	57389171	23
chr1	57406471	57406511	11
chr1	57406651	57406771	11
chr1	57472371	57472411	45
chr1	57574751	57574791	17
chr1	57977031	57977071	104
chr1	57995911	57995951	35
chr1	58029631	58029711	14
chr1	58031391	58031431	9
chr1	58114831	58114871	49
chr1	58294931	58294971	16
chr1	58296491	58296531	14
chr1	58315791	58315851	16
chr1	58333251	58333291	12
chr1	58343331	58343371	16
chr1	58344031	58344071	73
chr1	58348851	58348891	30
chr1	58349411	58349471	10
chr1	58359751	58359811	22
chr1	58389351	58389391	21
chr1	58392891	58392931	11
chr1	58393091	58393131	85
chr1	58409991	58410031	11
chr1	58423111	58423151	80
chr1	58423671	58423711	9
chr1	58445171	58445211	16
chr1	58445571	58445611	200
chr1	58450671	58450711	21
chr1	58504711	58504751	9
chr1	58557591	58557651	11
chr1	58605311	58605371	21
chr1	58618411	58618451	71
chr1	58627451	58627491	16
chr1	58629031	58629071	22
chr1	58653771	58653851	9
chr1	58669791	58669831	71
chr1	58678671	58678711	157
chr1	58693851	58693891	23
chr1	58696271	58696311	50
chr1	58700931	58700991	12
chr1	58711211	58711291	9
chr1	58713231	58713271	77
chr1	58713711	58713751	14
chr1	58720171	58720231	12
chr1	58720951	58720991	107
chr1	58722291	58722351	19
chr1	58724251	58724291	52
chr1	58725991	58726051	15
chr1	58727251	58727291	62
chr1	58728671	58728711	14
chr1	58742511	58742571	17
chr1	58742731	58742771	19
chr1	58743451	58743491	236
chr1	58745171	58745231	9
chr1	58761691	58761731	11
chr1	58773511	58773551	42
chr1	58774131	58774171	41
chr1	58774611	58774671	12
chr1	58795371	58795411	209
chr1	58795611	58795651	69
chr1	58797551	58797591	18
chr1	58802411	58802451	74
chr1	58802551	58802591	124
chr1	58803731	58803771	107
chr1	58806831	58806871	37
chr1	58860751	58860791	137
chr1	58876751	58876791	146
chr1	58883431	58883491	17
chr1	58897691	58897731	19
chr1	58898171	58898251	12
chr1	58953911	58953951	34
chr1	58956491	58956571	9
chr1	58973071	58973111	15
chr1	58973371	58973431	35
chr1	58995511	58995551	9
chr1	59192991	59193111	10
chr1	59197291	59197351	12
chr1	59238131	59238171	9
chr1	59252651	59252691	9
chr1	59269231	59269271	9
chr1	59316151	59316191	12
chr1	59319931	59319971	111
chr1	59377551	59377611	12
chr1	59411131	59411231	10
chr1	59442851	59442971	25
chr1	59446431	59446471	16
chr1	59459091	59459131	24
chr1	59464791	59464831	68
chr1	59465391	59465451	18
chr1	59469971	59470011	9
chr1	59475491	59475531	15
chr1	59475791	59475831	212
chr1	59480051	59480111	12
chr1	59481451	59481491	26
chr1	59481731	59481831	19
chr1	59481951	59481991	31
chr1	59487271	59487311	9
chr1	59516851	59516891	16
chr1	59550451	59550511	11
chr1	59561651	59561691	15
chr1	59563711	59563771	12
chr1	59593651	59593771	10
chr1	59634151	59634211	11
chr1	59653391	59653431	107
chr1	59670311	59670371	9
chr1	59670811	59670851	146
chr1	59704111	59704151	50
chr1	59755451	59755491	17
chr1	59764111	59764151	16
chr1	59764651	59764691	14
chr1	59765531	59765571	20
chr1	59766731	59766771	52
chr1	59830471	59830511	112
chr1	59895651	59895691	126
chr1	59907071	59907111	12
chr1	59907871	59907911	16
chr1	59912811	59912871	11
chr1	59914031	59914071	23
chr1	59923451	59923491	21
chr1	59925951	59926011	10
chr1	59953051	59953091	24
chr1	59967411	59967471	9
chr1	59997491	59997531	49
chr1	60000451	60000491	27
chr1	60015971	60016011	15
chr1	60016451	60016491	77
chr1	60027191	60027231	9
chr1	60070791	60070831	249
chr1	60096791	60096831	16
chr1	60097211	60097271	10
chr1	60098171	60098211	70
chr1	60121651	60121711	9
chr1	60173271	60173311	79
chr1	60180031	60180091	25
chr1	60343531	60343571	11
chr1	60376711	60376751	11
chr1	60409771	60409811	17
chr1	60422731	60422791	10
chr1	60424611	60424651	20
chr1	60429091	60429131	53
chr1	60448091	60448131	14
chr1	60483051	60483091	13
chr1	60536311	60536371	13
chr1	60539551	60539591	11
chr1	60563331	60563391	11
chr1	60567051	60567111	9
chr1	60579731	60579771	10
chr1	60579971	60580011	228
chr1	60615871	60615911	43
chr1	60617091	60617151	12
chr1	60620291	60620331	10
chr1	60620751	60620811	13
chr1	60621891	60622031	16
chr1	60623011	60623051	99
chr1	60627431	60627471	9
chr1	60627651	60627691	120
chr1	60627951	60627991	15
chr1	60630391	60630431	28
chr1	60637151	60637251	27
chr1	60642391	60642431	13
chr1	60652611	60652691	36
chr1	60652811	60652871	9
chr1	60657231	60657291	62
chr1	60657811	60657851	11
chr1	60658671	60658711	25
chr1	60662591	60662651	10
chr1	60662811	60662851	97
chr1	60669351	60669391	35
chr1	60696791	60696851	29
chr1	60718791	60718831	24
chr1	60745791	60745831	74
chr1	60759571	60759611	19
chr1	60770511	60770551	21
chr1	60773431	60773471	57
chr1	60803671	60803731	10
chr1	60803991	60804031	131
chr1	60807911	60807951	10
chr1	60812151	60812191	16
chr1	60852551	60852611	49
chr1	60857811	60857851	63
chr1	60860791	60860831	16
chr1	60863591	60863651	30
chr1	60865311	60865351	17
chr1	60893131	60893211	13
chr1	60899411	60899451	10
chr1	60913051	60913111	15
chr1	60913211	60913251	88
chr1	60916311	60916351	352
chr1	60937511	60937551	157
chr1	60939991	60940051	31
chr1	60940791	60940831	48
chr1	60941411	60941451	221
chr1	60960771	60960811	84
chr1	60961191	60961251	14
chr1	60974011	60974091	10
chr1	60977831	60977891	22
chr1	61001931	61001971	10
chr1	61008371	61008431	19
chr1	61187531	61187571	17
chr1	61351051	61351091	18
chr1	61468951	61468991	13
chr1	61705711	61705751	13
chr1	61709971	61710031	68
chr1	62229391	62229431	65
chr1	62244731	62244771	13
chr1	62283051	62283091	39
chr1	62283791	62283851	29
chr1	62393051	62393091	26
chr1	62483211	62483251	44
chr1	62594731	62594771	25
chr1	62678671	62678731	11
chr1	62679091	62679131	116
chr1	62679651	62679711	52
chr1	62695971	62696031	15
chr1	62696891	62696971	12
chr1	62697091	62697131	180
chr1	62701251	62701291	56
chr1	62703311	62703431	15
chr1	62703891	62703931	165
chr1	62706731	62706811	10
chr1	62707151	62707211	12
chr1	62713151	62713211	15
chr1	62715211	62715251	34
chr1	62715931	62715971	20
chr1	62720431	62720471	377
chr1	62720871	62720911	52
chr1	62721491	62721531	267
chr1	62724631	62724771	54
chr1	62725091	62725151	15
chr1	62725331	62725391	20
chr1	62750591	62750631	47
chr1	62751171	62751231	96
chr1	62751751	62751791	25
chr1	62760171	62760211	10
chr1	62760271	62760331	18
chr1	62766771	62766811	10
chr1	62767011	62767131	21
chr1	62770671	62770711	165
chr1	62809791	62809831	9
chr1	62929651	62929711	11
chr1	63081951	63081991	11
chr1	63114391	63114431	14
chr1	63114711	63114751	164
chr1	63116011	63116051	13
chr1	63119891	63119931	117
chr1	63120131	63120171	17
chr1	63176771	63176811	102
chr1	63177051	63177091	13
chr1	63178171	63178211	45
chr1	63181171	63181211	11
chr1	63730611	63730671	57
chr1	63763651	63763691	11
chr1	63946971	63947031	16
chr1	63964711	63964751	18
chr1	64018891	64018931	12
chr1	64019491	64019531	9
chr1	64035811	64035851	10
chr1	64036071	64036111	106
chr1	64078551	64078591	95
chr1	64078671	64078711	14
chr1	64080391	64080431	43
chr1	64088411	64088451	11
chr1	64089911	64089951	10
chr1	64111891	64111931	12
chr1	64118471	64118511	11
chr1	64121351	64121431	14
chr1	64121591	64121631	11
chr1	64121731	64121811	9
chr1	64121871	64121911	9
chr1	64122251	64122291	338
chr1	64189691	64189731	240
chr1	64190991	64191031	10
chr1	64191631	64191671	35
chr1	64193331	64193371	62
chr1	64193971	64194051	9
chr1	64197831	64197911	41
chr1	64198531	64198591	10
chr1	64200651	64200711	13
chr1	64212531	64212571	30
chr1	64222771	64222811	15
chr1	64225931	64225971	13
chr1	64246711	64246771	35
chr1	64293191	64293231	9
chr1	64294751	64294791	10
chr1	64295471	64295511	112
chr1	64295851	64295891	10
chr1	64297071	64297111	19
chr1	64301231	64301271	13
chr1	64301351	64301391	9
chr1	64301571	64301611	155
chr1	64301931	64301971	45
chr1	64302871	64302911	13
chr1	64303011	64303051	9
chr1	64303171	64303211	45
chr1	64305651	64305871	17
chr1	64308671	64308711	96
chr1	64318591	64318631	47
chr1	64324211	64324251	12
chr1	64338651	64338771	56
chr1	64343431	64343471	95
chr1	64355371	64355431	17
chr1	64362951	64363011	14
chr1	64367151	64367191	148
chr1	64373571	64373611	11
chr1	64373891	64373931	11
chr1	64374091	64374231	11
chr1	64374791	64374831	93
chr1	64374951	64374991	77
chr1	64376391	64376491	50
chr1	64376651	64376691	48
chr1	64377951	64377991	18
chr1	64390391	64390431	17
chr1	64390671	64390751	24
chr1	64407011	64407051	28
chr1	64442551	64442611	17
chr1	64447511	64447571	18
chr1	64482251	64482311	105
chr1	64532071	64532131	17
chr1	64532671	64532711	43
chr1	64533971	64534011	16
chr1	64539191	64539231	50
chr1	64541011	64541051	19
chr1	64552111	64552171	11
chr1	64597571	64597611	9
chr1	64598011	64598071	20
chr1	64600831	64600871	64
chr1	64603591	64603651	10
chr1	64615971	64616031	10
chr1	64616611	64616651	38
chr1	64617231	64617291	10
chr1	64621531	64621591	14
chr1	64675691	64675731	14
chr1	64690711	64690751	15
chr1	64691651	64691691	46
chr1	64706171	64706231	19
chr1	64717631	64717671	24
chr1	64737071	64737131	14
chr1	64737911	64737951	38
chr1	64746811	64746871	9
chr1	64797351	64797471	15
chr1	64866371	64866411	9
chr1	64867931	64867971	15
chr1	64876471	64876511	93
chr1	64898211	64898311	29
chr1	64906451	64906491	16
chr1	64909151	64909191	32
chr1	64913231	64913271	14
chr1	64919431	64919491	28
chr1	64925811	64925851	287
chr1	64927591	64927631	71
chr1	64928091	64928131	174
chr1	64928671	64928711	326
chr1	64929271	64929311	32
chr1	64932711	64932811	9
chr1	64933071	64933111	15
chr1	64944291	64944331	41
chr1	64944811	64944911	10
chr1	64945111	64945191	9
chr1	64945411	64945451	16
chr1	64949471	64949571	10
chr1	64970871	64970911	13
chr1	65084871	65084911	19
chr1	65088771	65088831	17
chr1	65090571	65090631	108
chr1	65107851	65107891	226
chr1	65113011	65113051	206
chr1	65113731	65113791	90
chr1	65177711	65177751	46
chr1	65178271	65178311	73
chr1	65178511	65178571	12
chr1	65178731	65178791	17
chr1	65179251	65179351	27
chr1	65186431	65186471	17
chr1	65186651	65186771	20
chr1	65189071	65189131	26
chr1	65189751	65189791	18
chr1	65199151	65199191	10
chr1	65211811	65211891	13
chr1	65213271	65213331	11
chr1	65227771	65227811	85
chr1	65230751	65230811	27
chr1	65266591	65266631	17
chr1	66649791	66649871	14
chr1	66650171	66650231	10
chr1	66698691	66698731	31
chr1	66700231	66700311	9
chr1	66700731	66700771	78
chr1	66703091	66703131	85
chr1	66708831	66708871	16
chr1	66759371	66759411	29
chr1	66814871	66814931	16
chr1	66816111	66816151	44
chr1	66817511	66817591	9
chr1	66861251	66861291	29
chr1	66869331	66869371	15
chr1	66936451	66936491	9
chr1	66988051	66988091	64
chr1	66992771	66992811	15
chr1	67001551	67001591	48
chr1	67038831	67038911	33
chr1	67049711	67049751	11
chr1	67591091	67591251	11
chr1	69684551	69684591	9
chr1	69685251	69685291	20
chr1	69689171	69689211	11
chr1	69759751	69759791	27
chr1	69770371	69770411	32
chr1	70855971	70856031	16
chr1	70856191	70856231	24
chr1	71003931	71003971	89
chr1	71022931	71022991	9
chr1	71098191	71098251	22
chr1	71098951	71099011	11
chr1	71103111	71103151	40
chr1	71115971	71116011	62
chr1	71464851	71464911	17
chr1	71506671	71506731	13
chr1	71557031	71557071	217
chr1	71641251	71641291	13
chr1	71644411	71644451	21
chr1	71650811	71650891	13
chr1	71651891	71651931	9
chr1	71674551	71674611	21
chr1	71675171	71675271	14
chr1	71690011	71690071	12
chr1	71690131	71690171	28
chr1	71721231	71721271	29
chr1	71723111	71723151	20
chr1	71729091	71729131	74
chr1	71729931	71729971	34
chr1	71730331	71730451	64
chr1	71731151	71731191	194
chr1	71731771	71731831	12
chr1	71735291	71735331	10
chr1	71735771	71735811	55
chr1	71757471	71757511	43
chr1	71760471	71760511	17
chr1	71766471	71766531	13
chr1	71798191	71798231	24
chr1	71806891	71806931	19
chr1	71811631	71811671	44
chr1	71830211	71830251	15
chr1	71830491	71830531	20
chr1	71842471	71842511	17
chr1	71853391	71853431	115
chr1	71893751	71893811	13
chr1	71895931	71895991	10
chr1	71899371	71899431	10
chr1	71901151	71901211	11
chr1	71912591	71912691	14
chr1	71915491	71915551	26
chr1	71917211	71917251	20
chr1	71917491	71917531	22
chr1	71918331	71918371	9
chr1	71918791	71918831	25
chr1	71924991	71925051	11
chr1	71938111	71938191	16
chr1	71938591	71938651	155
chr1	71938891	71938971	13
chr1	71940631	71940711	11
chr1	71940951	71940991	18
chr1	71944351	71944391	10
chr1	71949591	71949631	42
chr1	71953111	71953151	169
chr1	71957071	71957111	13
chr1	71967711	71967751	86
chr1	71967971	71968031	14
chr1	71974891	71974931	223
chr1	71982851	71982911	36
chr1	71986471	71986531	62
chr1	71988251	71988291	57
chr1	71988871	71988911	11
chr1	71995651	71995751	10
chr1	72008311	72008351	11
chr1	72009051	72009091	41
chr1	72009711	72009771	57
chr1	72013951	72013991	152
chr1	72014151	72014191	9
chr1	72014711	72014751	24
chr1	72015531	72015571	16
chr1	72015751	72015791	62
chr1	72027071	72027111	36
chr1	72030891	72030931	13
chr1	72034271	72034311	21
chr1	72045311	72045371	22
chr1	72070551	72070591	102
chr1	72072851	72072891	24
chr1	72082571	72082611	122
chr1	72104211	72104271	15
chr1	72105651	72105691	44
chr1	72106771	72106811	22
chr1	72107251	72107291	130
chr1	72134651	72134691	9
chr1	72142051	72142091	12
chr1	72177671	72177711	18
chr1	72187691	72187771	14
chr1	72196351	72196411	22
chr1	72197151	72197231	9
chr1	72211031	72211091	26
chr1	72214631	72214671	48
chr1	72226131	72226171	28
chr1	72229151	72229311	23
chr1	72230811	72230871	29
chr1	72236871	72236911	17
chr1	72243871	72243911	12
chr1	72244111	72244151	9
chr1	72254671	72254711	86
chr1	72254911	72254951	38
chr1	72255611	72255651	30
chr1	72307691	72307731	33
chr1	72390571	72390631	10
chr1	72413391	72413431	34
chr1	72415771	72415811	33
chr1	72428851	72428891	89
chr1	72429251	72429291	15
chr1	72429451	72429491	147
chr1	72477711	72477751	12
chr1	72502311	72502351	22
chr1	72529391	72529431	11
chr1	72567271	72567311	107
chr1	72582871	72582911	18
chr1	72583191	72583231	13
chr1	72583311	72583451	18
chr1	72583591	72583631	11
chr1	72641091	72641131	14
chr1	72687071	72687131	9
chr1	72696471	72696531	10
chr1	72711231	72711271	60
chr1	72719011	72719051	9
chr1	72870311	72870351	17
chr1	73901711	73901771	11
chr1	73902271	73902311	13
chr1	73902491	73902531	46
chr1	73905231	73905271	13
chr1	73913311	73913351	16
chr1	73923391	73923431	33
chr1	73925911	73925951	9
chr1	73951431	73951471	35
chr1	73997131	73997191	16
chr1	73998871	73998931	14
chr1	73999231	73999271	218
chr1	74000031	74000071	12
chr1	74001671	74001711	48
chr1	74007531	74007591	23
chr1	74026291	74026391	16
chr1	74053291	74053331	97
chr1	74055831	74055871	143
chr1	74066111	74066151	60
chr1	74066711	74066811	12
chr1	74125411	74125451	30
chr1	74131051	74131091	119
chr1	74134031	74134071	13
chr1	74143351	74143391	15
chr1	74153651	74153711	11
chr1	74154891	74154951	20
chr1	74155091	74155131	10
chr1	74155471	74155511	34
chr1	74155611	74155651	121
chr1	74159791	74159831	50
chr1	74178731	74178771	15
chr1	74190551	74190591	13
chr1	74201071	74201191	18
chr1	74214791	74214831	59
chr1	74227451	74227531	120
chr1	74236471	74236511	231
chr1	74237191	74237231	48
chr1	74237831	74237871	32
chr1	74238411	74238471	10
chr1	74238771	74238811	10
chr1	74239471	74239511	13
chr1	74241051	74241091	48
chr1	74243051	74243111	11
chr1	74244891	74244951	11
chr1	74245091	74245131	39
chr1	74248871	74248911	161
chr1	74249031	74249071	89
chr1	74249691	74249771	10
chr1	74250231	74250271	10
chr1	74258851	74258891	47
chr1	74273651	74273691	23
chr1	74283971	74284011	12
chr1	74284271	74284311	43
chr1	74284691	74284731	118
chr1	74284991	74285031	35
chr1	74287151	74287291	9
chr1	74293731	74293771	107
chr1	74295211	74295251	27
chr1	74295451	74295491	34
chr1	74295751	74295791	31
chr1	74295991	74296031	44
chr1	74303171	74303211	39
chr1	74303951	74303991	11
chr1	74305631	74305731	9
